geosumlev,geoid,stco,place,mdy,totpop,hhpop,gqpop,tothu,husfd,husfa,humf24,humf5p,humh,occhu,vacrate,pph
50,05000US06077,San Joaquin ,San Joaquin County Total,1/1/2015,"722,580","707,694","14,886","237,905","173,000","12,279","14,862","29,164","8,600","221,348",7.0%,3.20
50,05000US06077,San Joaquin ,San Joaquin County Total,1/1/2016,"733,728","718,596","15,132","239,405","174,411","12,278","14,902","29,162","8,652","223,957",6.5%,3.21
50,05000US06077,San Joaquin ,San Joaquin County Total,1/1/2017,"744,843","729,728","15,115","241,021","175,763","12,368","14,902","29,301","8,687","225,863",6.3%,3.23
50,05000US06077,San Joaquin ,San Joaquin County Total,1/1/2018,"752,958","737,900","15,058","243,420","177,423","12,604","14,931","29,735","8,727","229,066",5.9%,3.22
50,05000US06077,San Joaquin ,San Joaquin County Total,1/1/2019,"764,373","748,546","15,827","246,521","179,501","13,016","14,939","30,304","8,761","232,504",5.7%,3.22
50,05000US06077,San Joaquin ,San Joaquin County Total,1/1/2020,"773,505","757,552","15,953","249,058","181,649","13,144","14,993","30,483","8,789","235,120",5.6%,3.22
50,05000US06077,San Joaquin ,San Joaquin County Total,1/1/2021,"783,534","768,881","14,653","252,686","183,915","13,200","15,083","31,671","8,817","238,577",5.6%,3.22
157,15700US0607902868,San Luis Obispo,Arroyo Grande,4/1/2010,"17,252","17,078",174,"7,628","5,201",627,360,845,595,"7,087",7.1%,2.41
157,15700US0607902868,San Luis Obispo ,Arroyo Grande,1/1/2011,"17,286","17,112",174,"7,635","5,206",627,362,845,595,"7,100",7.0%,2.41
157,15700US0607902868,San Luis Obispo ,Arroyo Grande,1/1/2012,"17,344","17,170",174,"7,653","5,215",631,362,850,595,"7,130",6.8%,2.41
157,15700US0607902868,San Luis Obispo ,Arroyo Grande,1/1/2013,"17,574","17,400",174,"7,672","5,226",639,362,850,595,"7,203",6.1%,2.42
157,15700US0607902868,San Luis Obispo ,Arroyo Grande,1/1/2014,"17,664","17,490",174,"7,687","5,241",639,362,850,595,"7,230",5.9%,2.42
157,15700US0607902868,San Luis Obispo ,Arroyo Grande,1/1/2015,"17,797","17,623",174,"7,740","5,257",640,362,886,595,"7,284",5.9%,2.42
157,15700US0607902868,San Luis Obispo ,Arroyo Grande,1/1/2016,"17,863","17,689",174,"7,755","5,269",643,362,886,595,"7,331",5.5%,2.41
157,15700US0607902868,San Luis Obispo ,Arroyo Grande,1/1/2017,"17,828","17,654",174,"7,759","5,273",643,362,886,595,"7,346",5.3%,2.40
157,15700US0607902868,San Luis Obispo ,Arroyo Grande,1/1/2018,"17,792","17,618",174,"7,803","5,317",643,362,886,595,"7,388",5.3%,2.39
157,15700US0607902868,San Luis Obispo ,Arroyo Grande,1/1/2019,"17,757","17,583",174,"7,853","5,358",648,366,886,595,"7,450",5.1%,2.36
157,15700US0607902868,San Luis Obispo ,Arroyo Grande,1/1/2020,"17,617","17,443",174,"7,879","5,380",648,370,886,595,"7,481",5.1%,2.33
157,15700US0607902868,San Luis Obispo ,Arroyo Grande,1/1/2021,"17,555","17,381",174,"7,939","5,436",648,374,886,595,"7,538",5.1%,2.31
157,15700US0607903064,San Luis Obispo,Atascadero,4/1/2010,"28,310","26,986","1,324","11,505","8,228",435,"1,050","1,265",527,"10,737",6.7%,2.51
157,15700US0607903064,San Luis Obispo ,Atascadero,1/1/2011,"28,548","27,030","1,518","11,521","8,244",435,"1,050","1,265",527,"10,752",6.7%,2.51
157,15700US0607903064,San Luis Obispo ,Atascadero,1/1/2012,"28,572","27,179","1,393","11,559","8,278",439,"1,050","1,265",527,"10,821",6.4%,2.51
157,15700US0607903064,San Luis Obispo ,Atascadero,1/1/2013,"29,109","27,677","1,432","11,590","8,290",439,"1,062","1,270",529,"10,985",5.2%,2.52
157,15700US0607903064,San Luis Obispo ,Atascadero,1/1/2014,"29,370","28,073","1,297","11,706","8,310",473,"1,063","1,330",530,"11,126",5.0%,2.52
157,15700US0607903064,San Luis Obispo ,Atascadero,1/1/2015,"29,909","28,508","1,401","11,875","8,401",500,"1,063","1,380",531,"11,296",4.9%,2.52
157,15700US0607903064,San Luis Obispo ,Atascadero,1/1/2016,"30,174","28,717","1,457","12,016","8,488",537,"1,070","1,387",534,"11,410",5.0%,2.52
157,15700US0607903064,San Luis Obispo ,Atascadero,1/1/2017,"30,379","28,886","1,493","12,106","8,536",537,"1,072","1,428",533,"11,523",4.8%,2.51
157,15700US0607903064,San Luis Obispo ,Atascadero,1/1/2018,"30,267","28,779","1,488","12,155","8,563",538,"1,078","1,443",533,"11,570",4.8%,2.49
157,15700US0607903064,San Luis Obispo ,Atascadero,1/1/2019,"30,300","28,847","1,453","12,283","8,602",543,"1,078","1,526",534,"11,728",4.5%,2.46
157,15700US0607903064,San Luis Obispo ,Atascadero,1/1/2020,"30,042","28,593","1,449","12,307","8,623",543,"1,078","1,526",537,"11,766",4.4%,2.43
157,15700US0607903064,San Luis Obispo ,Atascadero,1/1/2021,"29,623","28,353","1,270","12,341","8,656",543,"1,078","1,526",538,"11,799",4.4%,2.40
157,15700US0607922300,San Luis Obispo,El Paso de Robles,4/1/2010,"29,793","29,624",169,"11,426","8,097",808,935,"1,293",293,"10,833",5.2%,2.73
157,15700US0607922300,San Luis Obispo ,El Paso de Robles,1/1/2011,"29,872","29,703",169,"11,449","8,116",812,935,"1,293",293,"10,860",5.1%,2.74
157,15700US0607922300,San Luis Obispo ,El Paso de Robles,1/1/2012,"30,286","30,017",269,"11,566","8,152",812,935,"1,374",293,"10,985",5.0%,2.73
157,15700US0607922300,San Luis Obispo ,El Paso de Robles,1/1/2013,"30,702","30,433",269,"11,632","8,217",812,935,"1,374",294,"11,103",4.5%,2.74
157,15700US0607922300,San Luis Obispo ,El Paso de Robles,1/1/2014,"30,912","30,643",269,"11,682","8,267",812,935,"1,374",294,"11,163",4.4%,2.75
157,15700US0607922300,San Luis Obispo ,El Paso de Robles,1/1/2015,"30,992","30,723",269,"11,706","8,291",812,935,"1,374",294,"11,190",4.4%,2.75
157,15700US0607922300,San Luis Obispo ,El Paso de Robles,1/1/2016,"30,993","30,724",269,"11,704","8,336",813,935,"1,326",294,"11,221",4.1%,2.74
157,15700US0607922300,San Luis Obispo ,El Paso de Robles,1/1/2017,"31,249","30,980",269,"11,837","8,395",813,955,"1,380",294,"11,360",4.0%,2.73
157,15700US0607922300,San Luis Obispo ,El Paso de Robles,1/1/2018,"31,185","30,916",269,"11,877","8,415",813,955,"1,400",294,"11,424",3.8%,2.71
157,15700US0607922300,San Luis Obispo ,El Paso de Robles,1/1/2019,"31,149","30,880",269,"11,962","8,435",813,"1,007","1,413",294,"11,520",3.7%,2.68
157,15700US0607922300,San Luis Obispo ,El Paso de Robles,1/1/2020,"31,245","30,976",269,"12,139","8,447",816,"1,057","1,525",294,"11,697",3.6%,2.65
157,15700US0607922300,San Luis Obispo ,El Paso de Robles,1/1/2021,"31,073","30,804",269,"12,207","8,468",817,"1,074","1,554",294,"11,763",3.6%,2.62
157,15700US0607931393,San Luis Obispo,Grover Beach,4/1/2010,"13,156","12,967",189,"5,748","3,384",736,871,549,208,"5,111",11.1%,2.54
157,15700US0607931393,San Luis Obispo ,Grover Beach,1/1/2011,"13,184","12,995",189,"5,754","3,390",736,871,549,208,"5,121",11.0%,2.54
157,15700US0607931393,San Luis Obispo ,Grover Beach,1/1/2012,"13,197","13,008",189,"5,756","3,392",736,871,549,208,"5,131",10.9%,2.54
157,15700US0607931393,San Luis Obispo ,Grover Beach,1/1/2013,"13,325","13,136",189,"5,757","3,393",736,871,549,208,"5,165",10.3%,2.54
157,15700US0607931393,San Luis Obispo ,Grover Beach,1/1/2014,"13,377","13,188",189,"5,763","3,395",736,875,549,208,"5,178",10.2%,2.55
157,15700US0607931393,San Luis Obispo ,Grover Beach,1/1/2015,"13,402","13,213",189,"5,770","3,402",736,875,549,208,"5,187",10.1%,2.55
157,15700US0607931393,San Luis Obispo ,Grover Beach,1/1/2016,"13,460","13,271",189,"5,789","3,417",736,879,549,208,"5,224",9.8%,2.54
157,15700US0607931393,San Luis Obispo ,Grover Beach,1/1/2017,"13,465","13,276",189,"5,807","3,431",740,879,549,208,"5,247",9.6%,2.53
157,15700US0607931393,San Luis Obispo ,Grover Beach,1/1/2018,"13,415","13,226",189,"5,813","3,437",740,879,549,208,"5,268",9.4%,2.51
157,15700US0607931393,San Luis Obispo ,Grover Beach,1/1/2019,"13,304","13,115",189,"5,820","3,442",740,881,549,208,"5,283",9.2%,2.48
157,15700US0607931393,San Luis Obispo ,Grover Beach,1/1/2020,"13,204","13,015",189,"5,842","3,446",740,884,564,208,"5,307",9.2%,2.45
157,15700US0607931393,San Luis Obispo ,Grover Beach,1/1/2021,"13,128","12,939",189,"5,873","3,466",743,892,564,208,"5,335",9.2%,2.43
157,15700US0607949362,San Luis Obispo,Morro Bay,4/1/2010,"10,234","10,073",161,"6,320","4,538",359,446,491,486,"4,844",23.4%,2.08
157,15700US0607949362,San Luis Obispo ,Morro Bay,1/1/2011,"10,278","10,117",161,"6,344","4,546",359,446,507,486,"4,864",23.3%,2.08
157,15700US0607949362,San Luis Obispo ,Morro Bay,1/1/2012,"10,281","10,120",161,"6,352","4,554",359,446,507,486,"4,870",23.3%,2.08
157,15700US0607949362,San Luis Obispo ,Morro Bay,1/1/2013,"10,314","10,153",161,"6,356","4,558",359,446,507,486,"4,871",23.4%,2.08
157,15700US0607949362,San Luis Obispo ,Morro Bay,1/1/2014,"10,342","10,181",161,"6,365","4,567",359,446,507,486,"4,877",23.4%,2.09
157,15700US0607949362,San Luis Obispo ,Morro Bay,1/1/2015,"10,364","10,203",161,"6,378","4,576",363,446,507,486,"4,887",23.4%,2.09
157,15700US0607949362,San Luis Obispo ,Morro Bay,1/1/2016,"10,391","10,230",161,"6,414","4,585",369,446,528,486,"4,913",23.4%,2.08
157,15700US0607949362,San Luis Obispo ,Morro Bay,1/1/2017,"10,392","10,231",161,"6,441","4,604",372,449,528,488,"4,933",23.4%,2.07
157,15700US0607949362,San Luis Obispo ,Morro Bay,1/1/2018,"10,333","10,172",161,"6,455","4,616",374,449,528,488,"4,943",23.4%,2.06
157,15700US0607949362,San Luis Obispo ,Morro Bay,1/1/2019,"10,235","10,074",161,"6,466","4,626",375,449,528,488,"4,951",23.4%,2.04
157,15700US0607949362,San Luis Obispo ,Morro Bay,1/1/2020,"10,151","9,990",161,"6,491","4,644",380,451,528,488,"4,970",23.4%,2.01
157,15700US0607949362,San Luis Obispo ,Morro Bay,1/1/2021,"10,121","9,960",161,"6,544","4,647",403,478,528,488,"5,011",23.4%,1.99
157,15700US0607957414,San Luis Obispo,Pismo Beach,4/1/2010,"7,655","7,642",13,"5,585","3,217",616,495,497,760,"3,834",31.4%,1.99
157,15700US0607957414,San Luis Obispo ,Pismo Beach,1/1/2011,"7,669","7,656",13,"5,592","3,223",617,495,497,760,"3,841",31.3%,1.99
157,15700US0607957414,San Luis Obispo ,Pismo Beach,1/1/2012,"7,721","7,708",13,"5,605","3,229",617,502,497,760,"3,871",30.9%,1.99
157,15700US0607957414,San Luis Obispo ,Pismo Beach,1/1/2013,"7,928","7,915",13,"5,615","3,238",618,502,497,760,"3,963",29.4%,2.00
157,15700US0607957414,San Luis Obispo ,Pismo Beach,1/1/2014,"8,010","7,997",13,"5,637","3,246",618,516,497,760,"3,998",29.1%,2.00
157,15700US0607957414,San Luis Obispo ,Pismo Beach,1/1/2015,"8,041","8,028",13,"5,649","3,258",618,516,497,760,"4,013",29.0%,2.00
157,15700US0607957414,San Luis Obispo ,Pismo Beach,1/1/2016,"8,213","8,200",13,"5,713","3,318",618,520,497,760,"4,110",28.1%,2.00
157,15700US0607957414,San Luis Obispo ,Pismo Beach,1/1/2017,"8,282","8,269",13,"5,760","3,348",618,520,514,760,"4,161",27.8%,1.99
157,15700US0607957414,San Luis Obispo ,Pismo Beach,1/1/2018,"8,271","8,258",13,"5,797","3,381",618,524,514,760,"4,188",27.8%,1.97
157,15700US0607957414,San Luis Obispo ,Pismo Beach,1/1/2019,"8,272","8,259",13,"5,832","3,413",618,527,514,760,"4,236",27.4%,1.95
157,15700US0607957414,San Luis Obispo ,Pismo Beach,1/1/2020,"8,191","8,178",13,"5,832","3,413",618,527,514,760,"4,246",27.2%,1.93
157,15700US0607957414,San Luis Obispo ,Pismo Beach,1/1/2021,"8,108","8,095",13,"5,838","3,419",618,527,514,760,"4,250",27.2%,1.91
157,15700US0607968154,San Luis Obispo,San Luis Obispo,4/1/2010,"45,119","43,937","1,182","20,553","9,541","1,379","2,627","5,524","1,482","19,193",6.6%,2.29
157,15700US0607968154,San Luis Obispo ,San Luis Obispo,1/1/2011,"45,181","43,999","1,182","20,578","9,548","1,379","2,624","5,545","1,482","19,217",6.6%,2.29
157,15700US0607968154,San Luis Obispo ,San Luis Obispo,1/1/2012,"45,346","44,164","1,182","20,663","9,572","1,379","2,634","5,596","1,482","19,306",6.6%,2.29
157,15700US0607968154,San Luis Obispo ,San Luis Obispo,1/1/2013,"45,636","44,454","1,182","20,697","9,588","1,381","2,650","5,596","1,482","19,373",6.4%,2.30
157,15700US0607968154,San Luis Obispo ,San Luis Obispo,1/1/2014,"45,815","44,633","1,182","20,779","9,613","1,381","2,656","5,647","1,482","19,422",6.5%,2.30
157,15700US0607968154,San Luis Obispo ,San Luis Obispo,1/1/2015,"46,036","44,854","1,182","20,887","9,676","1,381","2,662","5,685","1,483","19,514",6.6%,2.30
157,15700US0607968154,San Luis Obispo ,San Luis Obispo,1/1/2016,"46,101","44,919","1,182","20,951","9,693","1,383","2,678","5,714","1,483","19,596",6.5%,2.29
157,15700US0607968154,San Luis Obispo ,San Luis Obispo,1/1/2017,"46,270","45,088","1,182","21,140","9,763","1,387","2,695","5,812","1,483","19,748",6.6%,2.28
157,15700US0607968154,San Luis Obispo ,San Luis Obispo,1/1/2018,"46,075","44,893","1,182","21,273","9,821","1,391","2,717","5,861","1,483","19,815",6.9%,2.27
157,15700US0607968154,San Luis Obispo ,San Luis Obispo,1/1/2019,"45,972","44,665","1,307","21,403","9,882","1,403","2,723","5,912","1,483","19,937",6.8%,2.24
157,15700US0607968154,San Luis Obispo ,San Luis Obispo,1/1/2020,"45,916","44,609","1,307","21,652","10,001","1,449","2,745","5,973","1,484","20,155",6.9%,2.21
157,15700US0607968154,San Luis Obispo ,San Luis Obispo,1/1/2021,"46,058","44,751","1,307","21,965","10,134","1,457","2,815","6,075","1,484","20,446",6.9%,2.19
157,15700US0607999990,San Luis Obispo,Balance of San Luis Obispo County,4/1/2010,"118,118","104,324","13,794","48,550","37,347","1,485","2,239","1,190","6,289","40,377",16.8%,2.58
157,15700US0607999990,San Luis Obispo ,Balance of San Luis Obispo County,1/1/2011,"117,940","104,644","13,296","48,637","37,377","1,482","2,239","1,242","6,297","40,493",16.7%,2.58
157,15700US0607999990,San Luis Obispo ,Balance of San Luis Obispo County,1/1/2012,"119,186","105,128","14,058","48,921","37,633","1,482","2,239","1,242","6,325","40,716",16.8%,2.58
157,15700US0607999990,San Luis Obispo ,Balance of San Luis Obispo County,1/1/2013,"119,294","106,306","12,988","49,119","37,812","1,484","2,244","1,248","6,331","41,045",16.4%,2.59
157,15700US0607999990,San Luis Obispo ,Balance of San Luis Obispo County,1/1/2014,"120,601","107,198","13,403","49,413","38,073","1,484","2,244","1,267","6,345","41,328",16.4%,2.59
157,15700US0607999990,San Luis Obispo ,Balance of San Luis Obispo County,1/1/2015,"120,317","107,854","12,463","49,692","38,331","1,484","2,244","1,267","6,366","41,573",16.3%,2.59
157,15700US0607999990,San Luis Obispo ,Balance of San Luis Obispo County,1/1/2016,"120,509","108,072","12,437","49,966","38,589","1,487","2,245","1,267","6,378","41,771",16.4%,2.59
157,15700US0607999990,San Luis Obispo ,Balance of San Luis Obispo County,1/1/2017,"120,496","108,229","12,267","50,199","38,818","1,487","2,247","1,274","6,373","41,999",16.3%,2.58
157,15700US0607999990,San Luis Obispo ,Balance of San Luis Obispo County,1/1/2018,"120,912","108,019","12,893","50,488","39,079","1,487","2,251","1,274","6,397","42,243",16.3%,2.56
157,15700US0607999990,San Luis Obispo ,Balance of San Luis Obispo County,1/1/2019,"120,861","108,241","12,620","51,191","39,572","1,493","2,261","1,390","6,475","42,833",16.3%,2.53
157,15700US0607999990,San Luis Obispo ,Balance of San Luis Obispo County,1/1/2020,"120,452","107,608","12,844","51,491","39,823","1,506","2,277","1,390","6,495","43,103",16.3%,2.50
157,15700US0607999990,San Luis Obispo ,Balance of San Luis Obispo County,1/1/2021,"115,506","106,969","8,537","51,761","40,066","1,509","2,287","1,390","6,509","43,329",16.3%,2.47
50,05000US06079,San Luis Obispo,San Luis Obispo County Total,4/1/2010,"269,637","252,631","17,006","117,315","79,553","6,445","9,023","11,654","10,640","102,016",13.0%,2.48
50,05000US06079,San Luis Obispo ,San Luis Obispo County Total,1/1/2011,"269,958","253,256","16,702","117,510","79,650","6,447","9,022","11,743","10,648","102,248",13.0%,2.48
50,05000US06079,San Luis Obispo ,San Luis Obispo County Total,1/1/2012,"271,933","254,494","17,439","118,075","80,025","6,455","9,039","11,880","10,676","102,830",12.9%,2.47
50,05000US06079,San Luis Obispo ,San Luis Obispo County Total,1/1/2013,"273,882","257,474","16,408","118,438","80,322","6,468","9,072","11,891","10,685","103,708",12.4%,2.48
50,05000US06079,San Luis Obispo ,San Luis Obispo County Total,1/1/2014,"276,091","259,403","16,688","119,032","80,712","6,502","9,097","12,021","10,700","104,322",12.4%,2.49
50,05000US06079,San Luis Obispo ,San Luis Obispo County Total,1/1/2015,"276,858","261,006","15,852","119,697","81,192","6,534","9,103","12,145","10,723","104,944",12.3%,2.49
50,05000US06079,San Luis Obispo ,San Luis Obispo County Total,1/1/2016,"277,704","261,822","15,882","120,308","81,695","6,586","9,135","12,154","10,738","105,576",12.2%,2.48
50,05000US06079,San Luis Obispo ,San Luis Obispo County Total,1/1/2017,"278,361","262,613","15,748","121,049","82,168","6,597","9,179","12,371","10,734","106,317",12.2%,2.47
50,05000US06079,San Luis Obispo ,San Luis Obispo County Total,1/1/2018,"278,250","261,881","16,369","121,661","82,629","6,604","9,215","12,455","10,758","106,839",12.2%,2.45
50,05000US06079,San Luis Obispo ,San Luis Obispo County Total,1/1/2019,"277,850","261,664","16,186","122,810","83,330","6,633","9,292","12,718","10,837","107,938",12.1%,2.42
50,05000US06079,San Luis Obispo ,San Luis Obispo County Total,1/1/2020,"276,818","260,412","16,406","123,633","83,777","6,700","9,389","12,906","10,861","108,725",12.1%,2.40
50,05000US06079,San Luis Obispo ,San Luis Obispo County Total,1/1/2021,"271,172","259,252","11,920","124,468","84,292","6,738","9,525","13,037","10,876","109,471",12.0%,2.37
157,15700US0608103092,San Mateo,Atherton,4/1/2010,"6,914","6,529",385,"2,530","2,514",16,0,0,0,"2,330",7.9%,2.80
157,15700US0608103092,San Mateo ,Atherton,1/1/2011,"6,927","6,542",385,"2,513","2,497",16,0,0,0,"2,313",8.0%,2.83
157,15700US0608103092,San Mateo ,Atherton,1/1/2012,"6,941","6,556",385,"2,493","2,477",16,0,0,0,"2,290",8.1%,2.86
157,15700US0608103092,San Mateo ,Atherton,1/1/2013,"6,942","6,557",385,"2,477","2,461",16,0,0,0,"2,256",8.9%,2.91
157,15700US0608103092,San Mateo ,Atherton,1/1/2014,"6,931","6,546",385,"2,464","2,448",16,0,0,0,"2,240",9.1%,2.92
157,15700US0608103092,San Mateo ,Atherton,1/1/2015,"6,940","6,555",385,"2,454","2,438",16,0,0,0,"2,230",9.1%,2.94
157,15700US0608103092,San Mateo ,Atherton,1/1/2016,"6,927","6,542",385,"2,453","2,437",16,0,0,0,"2,218",9.6%,2.95
157,15700US0608103092,San Mateo ,Atherton,1/1/2017,"6,945","6,560",385,"2,466","2,441",25,0,0,0,"2,226",9.7%,2.95
157,15700US0608103092,San Mateo ,Atherton,1/1/2018,"6,948","6,563",385,"2,478","2,445",33,0,0,0,"2,228",10.1%,2.95
157,15700US0608103092,San Mateo ,Atherton,1/1/2019,"6,950","6,565",385,"2,492","2,446",46,0,0,0,"2,236",10.3%,2.94
157,15700US0608103092,San Mateo ,Atherton,1/1/2020,"6,942","6,557",385,"2,505","2,453",46,6,0,0,"2,246",10.3%,2.92
157,15700US0608103092,San Mateo ,Atherton,1/1/2021,"6,896","6,511",385,"2,516","2,446",50,20,0,0,"2,256",10.3%,2.89
157,15700US0608105108,San Mateo,Belmont,4/1/2010,"25,835","25,321",514,"11,028","6,404",647,333,"3,644",0,"10,575",4.1%,2.39
157,15700US0608105108,San Mateo ,Belmont,1/1/2011,"26,089","25,575",514,"11,033","6,406",650,333,"3,644",0,"10,583",4.1%,2.42
157,15700US0608105108,San Mateo ,Belmont,1/1/2012,"26,374","25,860",514,"11,035","6,408",650,333,"3,644",0,"10,570",4.2%,2.45
157,15700US0608105108,San Mateo ,Belmont,1/1/2013,"26,624","26,110",514,"11,037","6,410",650,333,"3,644",0,"10,513",4.7%,2.48
157,15700US0608105108,San Mateo ,Belmont,1/1/2014,"26,749","26,235",514,"11,042","6,415",650,333,"3,644",0,"10,504",4.9%,2.50
157,15700US0608105108,San Mateo ,Belmont,1/1/2015,"26,912","26,398",514,"11,047","6,420",650,333,"3,644",0,"10,505",4.9%,2.51
157,15700US0608105108,San Mateo ,Belmont,1/1/2016,"26,963","26,449",514,"11,067","6,430",660,333,"3,644",0,"10,489",5.2%,2.52
157,15700US0608105108,San Mateo ,Belmont,1/1/2017,"26,951","26,437",514,"11,070","6,433",660,333,"3,644",0,"10,492",5.2%,2.52
